customer_unique_id,avg_integrity_score,has_mismatch
0609a9ba59ed54c5217df763d23fc015,0.4332075670280832,0
060bd06fe5f9303d3dc2c78a69afb684,0.018071845689863954,0
060f9ea0a180843fb91d4923b6d01bea,0.11244949631257986,0
062933ff315c2b7a8c4a302a115be4c4,0.0009173811786368805,0
063084779e4c505fdeaac93ee8a86484,0.2744358615188352,0
064085bbe84f744d125397333aab88cb,0.5996557197962136,1
0647d94e80c8033ef27686bdb447e105,0.5501742802916612,1
064fb6f70338688d1372235d95d92ff7,0.40857744400454865,0
067d22395c78dfe68b327a9444ea48f6,0.1910070623537972,0
068a014f6e432691891386ce1d382ce5,0.01633637401335455,0
068bcff7a462c34ec6d5079013687979,0.12386258250197586,0
0695109d8c6c82bacc86e47a6246c390,0.0180988503851016,0
069e47b09df9c9e04e44ccd5e639b92c,0.3143806829425795,0
06aa519e7da1475b35304e13f28a1d5f,0.08069565067423326,0
06b77fff2cc4b645c3fcce45c57fa9b1,0.26844582005207945,0
06b8f154e9a7a0ecc1575e21da4c9d59,0.11281582610644536,0
06b9d6221ccd83819ac6ad3f352854a9,0.09701368752617534,0
06d92e7ceaa0b87b635e8354f34c24dc,0.07392876968749963,0
06e9efd9908fc2459e4a34b0f616243a,0.23096915469102192,1
06efe14ae14452f6c8cd70696f9478ac,0.5945345955318699,1
07250301b3c54037a8b207c75e66e49d,0.012133389494164527,0
074f6402565f35186c70908e5a47315d,0.012869569742054214,0
0759d933887c91f517086ed1bbac859b,0.46309933105076845,0
07631da297e03969f8a504ce3dbd905e,0.025384616385281108,0
077a370284eea3452bb0ff82082da8f8,0.020906864544917428,0
07826999f928c777522ebd9ed5879077,0.2443610310379341,0
079297115f293bfd518c6e21915a7d9d,0.13535519520637918,0
07a7972e43bf88e50a7376e6f1ae4e21,0.2216942202010395,0
07b094ecf6f18b50158f2ac709ec71d0,0.4210143599983647,1
07bd93255880bc113704ed43d6e11036,0.46002204081299586,0
07bf560f72be1e670efa23930e50970f,0.32077749582493037,0
07ca2340f294d146e84ae06b1abf1c3c,0.00032979873928259035,0
07d68754c24064a94aba128946c715b3,0.4251082649131926,0
07eb6447a6953bfb3b630fea3995e850,0.2961761664087946,1
07fa462b54870cf20c05a33c4f15c6e4,0.299051317831381,0
08000bf3f358f324fcf4db2d071d0155,0.17734783863724074,0
082404643acd430a6fcd6ac0c6027e02,0.511219107962594,1
0826903a6a737359850f7bae93f6cb4e,0.8017418474056611,1
082b0909af2652eb18a3218321631f74,0.08998707768040093,0
083ce299ea3fc1eba79bd0b17f64555b,0.02815991152812533,0
0843beadc804cc913010b4a197b80b78,0.02043829468570072,0
08461e3816fe3fc53aeee964f981b9c2,0.19354691216654946,0
085ca6703d6fbb5d59c135b3690d35fe,0.29357662181852806,0
085d2f970d64f92ebc2f4456077e548d,0.5408790913343599,1
08642cd329066fe11ec63293f714f2f8,0.2880341132221809,0
086746205f37aa6b1539135d3d7a265c,0.060694938445271795,0
086ae7aa99407688bc56960febc3233b,0.09395916672537166,0
086b0b2cff167ea919c40d49b61a6bc0,0.23128997000038226,0
087e70bb76bf40e7e19969a984a08bc8,0.15673877567778932,0
08866945ffb898dc38546a5322439203,0.0028554570380517805,0
0888601c1fbdae1f6099d3c14cba9457,0.564621969758784,1
0895fe4cf72747ab76d855ad89c93dff,0.8186455975029518,1
08a11469ba7bc4bda25392a743f58a70,0.8106964118030183,1
08a14d6f05e910296326bdfd02e0da04,0.09535793215772397,0
08a8d626786505baa9ec97ea10c7d71a,0.19671121565160177,0
08adaa3c6c8a2fe2390c8ed6f2686dca,0.26729261596785187,1
08b2a675de579ef181675f82c081fca6,0.35306798701910797,0
08d2649556662327e2d32e3ecb2ebb94,0.016753681329550057,0
08d8ad84b0088cbeae77da4ff3817479,0.07671546937187829,0
08de1b6a920e67bc6c09b4127571e497,0.11930519512965596,0
08de4d9507128e2ad419e26cc4f22b65,0.2775906608431065,0
08ec27950ed95b0394dafd612c1db4c3,0.0522972127244985,0
08f39bc6b746bc26013fa99b725e83e6,0.41470241775774325,0
0909a00079669e28cff0aa9885d772db,0.7479340006632492,1
0909eafeefef78731dd1b6712405cfb2,0.3244202609770282,0
